#corrected marine survival rates for salmon
#nstocks, nyrs, k
1	38	5
#Mt
NA NA 0.03474432 0.05190362 0.03936946
0.05419308 0.03772094 0.02565997 0.05086372 0.0529584
0.07050912 0.06691252 0.06385221 0.09712036 0.06696247
0.07069103 0.04308942 0.05954456 0.03793858 0.04262608
0.03121938 0.03093587 0.02496973 0.01953599 0.01199096
0.02240943 0.03126767 0.02655668 0.01418136 0.01982034
0.006071649 0.006494142 0.007060094 0.006016019 0.01720582
0.008549725 0.006679473 0.01175587
